# Reference REAR geodetic observables for the Greenland example
# Green function from file: gf_Greenland.dat
# All rates are in units of mm/yr
#
#   Lon        Lat           Up          South          East         Geoid    
# --------  ----------  ------------  ------------  ------------  ------------
  346.0000     62.0000  0.620447E+00  0.836399E-01  0.964815E-01  -.364405E+00
  346.5000     62.0000  0.612149E+00  0.812617E-01  0.942396E-01  -.354367E+00
  347.0000     62.0000  0.604071E+00  0.789658E-01  0.920456E-01  -.344584E+00
  347.5000     62.0000  0.596235E+00  0.767381E-01  0.898803E-01  -.335054E+00
  348.0000     62.0000  0.588550E+00  0.745782E-01  0.877472E-01  -.325756E+00
  348.5000     62.0000  0.581104E+00  0.724910E-01  0.856599E-01  -.316698E+00
  349.0000     62.0000  0.573786E+00  0.704586E-01  0.835939E-01  -.307858E+00
  349.5000     62.0000  0.566697E+00  0.684875E-01  0.815619E-01  -.299246E+00
  350.0000     62.0000  0.559743E+00  0.665748E-01  0.795652E-01  -.290842E+00
  285.0000     62.5000  0.566463E+00  0.671273E-01  -.791659E-01  -.297342E+00
  285.5000     62.5000  0.573058E+00  0.686268E-01  -.811471E-01  -.305405E+00
  286.0000     62.5000  0.579791E+00  0.701582E-01  -.831702E-01  -.313675E+00
  286.5000     62.5000  0.586715E+00  0.717209E-01  -.852380E-01  -.322166E+00
  287.0000     62.5000  0.593816E+00  0.733171E-01  -.873522E-01  -.330883E+00
  287.5000     62.5000  0.601106E+00  0.749523E-01  -.895230E-01  -.339835E+00
  288.0000     62.5000  0.608558E+00  0.766286E-01  -.917484E-01  -.349027E+00
  288.5000     62.5000  0.616247E+00  0.783487E-01  -.940421E-01  -.358478E+00
  289.0000     62.5000  0.624157E+00  0.801093E-01  -.963955E-01  -.368195E+00
  289.5000     62.5000  0.632286E+00  0.819223E-01  -.988277E-01  -.378186E+00
  290.0000     62.5000  0.640715E+00  0.837881E-01  -.101339E+00  -.388474E+00
  290.5000     62.5000  0.649349E+00  0.857088E-01  -.103941E+00  -.399055E+00
  291.0000     62.5000  0.658303E+00  0.876862E-01  -.106631E+00  -.409958E+00
  291.5000     62.5000  0.667577E+00  0.897333E-01  -.109435E+00  -.421194E+00
  292.0000     62.5000  0.677155E+00  0.918516E-01  -.112361E+00  -.432775E+00
  292.5000     62.5000  0.687075E+00  0.940410E-01  -.115407E+00  -.444718E+00
  293.0000     62.5000  0.697407E+00  0.963080E-01  -.118591E+00  -.457050E+00
  293.5000     62.5000  0.708127E+00  0.986614E-01  -.121929E+00  -.469782E+00
  294.0000     62.5000  0.719305E+00  0.101113E+00  -.125445E+00  -.482941E+00
  294.5000     62.5000  0.730993E+00  0.103658E+00  -.129143E+00  -.496554E+00
  295.0000     62.5000  0.743189E+00  0.106312E+00  -.133050E+00  -.510638E+00
  295.5000     62.5000  0.755953E+00  0.109085E+00  -.137195E+00  -.525224E+00
  296.0000     62.5000  0.769365E+00  0.111986E+00  -.141605E+00  -.540348E+00
  296.5000     62.5000  0.783486E+00  0.115017E+00  -.146284E+00  -.556042E+00
  297.0000     62.5000  0.798329E+00  0.118205E+00  -.151309E+00  -.572335E+00
  297.5000     62.5000  0.814091E+00  0.121545E+00  -.156664E+00  -.589288E+00
  298.0000     62.5000  0.830719E+00  0.125069E+00  -.162441E+00  -.606922E+00
  298.5000     62.5000  0.848430E+00  0.128774E+00  -.168640E+00  -.625308E+00
  299.0000     62.5000  0.867339E+00  0.132694E+00  -.175349E+00  -.644501E+00
  299.5000     62.5000  0.887526E+00  0.136845E+00  -.182622E+00  -.664559E+00
  300.0000     62.5000  0.909187E+00  0.141249E+00  -.190518E+00  -.685558E+00
  300.5000     62.5000  0.932534E+00  0.145925E+00  -.199119E+00  -.707587E+00
  301.0000     62.5000  0.957737E+00  0.150915E+00  -.208513E+00  -.730734E+00
  301.5000     62.5000  0.985090E+00  0.156253E+00  -.218806E+00  -.755115E+00
  302.0000     62.5000  0.101492E+01  0.161979E+00  -.230120E+00  -.780861E+00
  302.5000     62.5000  0.104758E+01  0.168151E+00  -.242585E+00  -.808118E+00
  303.0000     62.5000  0.108351E+01  0.174822E+00  -.256360E+00  -.837066E+00
  303.5000     62.5000  0.112318E+01  0.182075E+00  -.271623E+00  -.867904E+00
  304.0000     62.5000  0.116729E+01  0.190000E+00  -.288595E+00  -.900892E+00
  304.5000     62.5000  0.121664E+01  0.198717E+00  -.307523E+00  -.936335E+00
  305.0000     62.5000  0.127213E+01  0.208368E+00  -.328689E+00  -.974598E+00
  305.5000     62.5000  0.133509E+01  0.219137E+00  -.352440E+00  -.101616E+01
  306.0000     62.5000  0.140703E+01  0.231235E+00  -.379190E+00  -.106160E+01
  306.5000     62.5000  0.148993E+01  0.244970E+00  -.409446E+00  -.111169E+01
  307.0000     62.5000  0.158674E+01  0.260667E+00  -.443828E+00  -.116749E+01
  307.5000     62.5000  0.170144E+01  0.278736E+00  -.483168E+00  -.123050E+01
  308.0000     62.5000  0.184023E+01  0.299723E+00  -.528672E+00  -.130311E+01
  308.5000     62.5000  0.201454E+01  0.324411E+00  -.582075E+00  -.138978E+01
  309.0000     62.5000  0.224993E+01  0.354828E+00  -.646834E+00  -.150122E+01
  309.5000     62.5000  0.268217E+01  0.407991E+00  -.768520E+00  -.168128E+01
  310.0000     62.5000  0.506473E+01  0.636277E+00  -.666951E+00  -.221195E+01
  310.5000     62.5000  0.349184E+01  0.546006E+00  -.539804E+00  -.201358E+01
  311.0000     62.5000  0.425885E+01  0.453233E+00  -.588990E+00  -.220296E+01
  311.5000     62.5000  0.427878E+01  0.298988E+00  -.338977E+00  -.223295E+01
  312.0000     62.5000  0.357548E+01  0.201972E+00  -.271769E+00  -.207913E+01
  312.5000     62.5000  0.290158E+01  0.265375E+00  -.349629E+00  -.192896E+01
  313.0000     62.5000  0.292097E+01  0.242919E+00  -.473275E+00  -.193874E+01
  313.5000     62.5000  0.307570E+01  0.253352E+00  -.620287E+00  -.200505E+01
  314.0000     62.5000  0.313688E+01  0.275229E+00  -.763262E+00  -.208105E+01
  314.5000     62.5000  0.375544E+01  0.301280E+00  -.102538E+01  -.230273E+01
  315.0000     62.5000  0.462797E+01  0.335269E+00  -.124376E+01  -.263644E+01
  315.5000     62.5000  0.612235E+01  0.389220E+00  -.151263E+01  -.318410E+01
  316.0000     62.5000  0.873747E+01  0.521460E+00  -.171734E+01  -.411085E+01
  316.5000     62.5000  0.171316E+02  0.641403E+00  -.120845E+01  -.609021E+01
  317.0000     62.5000  0.121180E+02  0.203835E+00  0.142698E+01  -.514852E+01
  317.5000     62.5000  0.777358E+01  0.244212E+00  0.135938E+01  -.386781E+01
  318.0000     62.5000  0.600207E+01  0.446697E+00  0.122356E+01  -.318294E+01
  318.5000     62.5000  0.500926E+01  0.562733E+00  0.109892E+01  -.278330E+01
  319.0000     62.5000  0.434169E+01  0.619802E+00  0.986707E+00  -.251480E+01
  319.5000     62.5000  0.385082E+01  0.639792E+00  0.895039E+00  -.231444E+01
  320.0000     62.5000  0.346658E+01  0.635762E+00  0.819782E+00  -.215395E+01
  320.5000     62.5000  0.315364E+01  0.617986E+00  0.755551E+00  -.201967E+01
  321.0000     62.5000  0.289229E+01  0.593266E+00  0.698966E+00  -.190422E+01
  321.5000     62.5000  0.267065E+01  0.565817E+00  0.648243E+00  -.180323E+01
  322.0000     62.5000  0.248044E+01  0.537979E+00  0.602430E+00  -.171375E+01
  322.5000     62.5000  0.231571E+01  0.510961E+00  0.561041E+00  -.163363E+01
  323.0000     62.5000  0.217198E+01  0.485336E+00  0.523648E+00  -.156130E+01
  323.5000     62.5000  0.204568E+01  0.461279E+00  0.489869E+00  -.149548E+01
  324.0000     62.5000  0.193393E+01  0.438785E+00  0.459371E+00  -.143517E+01
  324.5000     62.5000  0.183455E+01  0.417773E+00  0.431820E+00  -.137958E+01
  325.0000     62.5000  0.174559E+01  0.398149E+00  0.406893E+00  -.132803E+01
  325.5000     62.5000  0.166566E+01  0.379770E+00  0.384314E+00  -.128001E+01
  326.0000     62.5000  0.159332E+01  0.362564E+00  0.363797E+00  -.123505E+01
  326.5000     62.5000  0.152767E+01  0.346395E+00  0.345142E+00  -.119280E+01
  327.0000     62.5000  0.146779E+01  0.331183E+00  0.328113E+00  -.115295E+01
  327.5000     62.5000  0.141297E+01  0.316857E+00  0.312540E+00  -.111524E+01
  328.0000     62.5000  0.136261E+01  0.303354E+00  0.298269E+00  -.107946E+01
  328.5000     62.5000  0.131619E+01  0.290611E+00  0.285138E+00  -.104542E+01
  329.0000     62.5000  0.127324E+01  0.278560E+00  0.273041E+00  -.101297E+01
  329.5000     62.5000  0.123339E+01  0.267177E+00  0.261860E+00  -.981958E+00
  330.0000     62.5000  0.119628E+01  0.256414E+00  0.251515E+00  -.952272E+00
  330.5000     62.5000  0.116164E+01  0.246219E+00  0.241927E+00  -.923809E+00
  331.0000     62.5000  0.112923E+01  0.236558E+00  0.233021E+00  -.896480E+00
  331.5000     62.5000  0.109892E+01  0.227399E+00  0.224727E+00  -.870217E+00
  332.0000     62.5000  0.107040E+01  0.218713E+00  0.216976E+00  -.844932E+00
  332.5000     62.5000  0.104350E+01  0.210460E+00  0.209728E+00  -.820559E+00
  333.0000     62.5000  0.101810E+01  0.202626E+00  0.202952E+00  -.797049E+00
  333.5000     62.5000  0.994138E+00  0.195158E+00  0.196572E+00  -.774357E+00
  334.0000     62.5000  0.971374E+00  0.188063E+00  0.190566E+00  -.752421E+00
  334.5000     62.5000  0.949770E+00  0.181300E+00  0.184911E+00  -.731209E+00
  335.0000     62.5000  0.929239E+00  0.174854E+00  0.179563E+00  -.710684E+00
  335.5000     62.5000  0.909670E+00  0.168706E+00  0.174491E+00  -.690807E+00
  336.0000     62.5000  0.890998E+00  0.162831E+00  0.169676E+00  -.671549E+00
  336.5000     62.5000  0.873177E+00  0.157232E+00  0.165088E+00  -.652883E+00
  337.0000     62.5000  0.856105E+00  0.151869E+00  0.160711E+00  -.634776E+00
  337.5000     62.5000  0.839755E+00  0.146750E+00  0.156532E+00  -.617210E+00
  338.0000     62.5000  0.824059E+00  0.141846E+00  0.152522E+00  -.600157E+00
  338.5000     62.5000  0.808992E+00  0.137155E+00  0.148671E+00  -.583602E+00
  339.0000     62.5000  0.794508E+00  0.132663E+00  0.144966E+00  -.567522E+00
  339.5000     62.5000  0.780573E+00  0.128358E+00  0.141394E+00  -.551902E+00
  340.0000     62.5000  0.767149E+00  0.124237E+00  0.137951E+00  -.536722E+00
  340.5000     62.5000  0.754204E+00  0.120285E+00  0.134618E+00  -.521967E+00
  341.0000     62.5000  0.741706E+00  0.116492E+00  0.131388E+00  -.507622E+00
  341.5000     62.5000  0.729645E+00  0.112856E+00  0.128254E+00  -.493675E+00
  342.0000     62.5000  0.717995E+00  0.109361E+00  0.125207E+00  -.480111E+00
  342.5000     62.5000  0.706726E+00  0.106010E+00  0.122248E+00  -.466918E+00
  343.0000     62.5000  0.695825E+00  0.102782E+00  0.119357E+00  -.454084E+00
  343.5000     62.5000  0.685251E+00  0.996852E-01  0.116543E+00  -.441594E+00
  344.0000     62.5000  0.674993E+00  0.967078E-01  0.113804E+00  -.429438E+00
  344.5000     62.5000  0.665084E+00  0.938436E-01  0.111128E+00  -.417613E+00
  345.0000     62.5000  0.655454E+00  0.910802E-01  0.108500E+00  -.406100E+00
  345.5000     62.5000  0.646091E+00  0.884275E-01  0.105949E+00  -.394891E+00
  346.0000     62.5000  0.637039E+00  0.858597E-01  0.103429E+00  -.383984E+00
  346.5000     62.5000  0.628199E+00  0.833911E-01  0.100981E+00  -.373357E+00
  347.0000     62.5000  0.619615E+00  0.810039E-01  0.985661E-01  -.363010E+00
  347.5000     62.5000  0.611300E+00  0.786994E-01  0.962053E-01  -.352938E+00
  348.0000     62.5000  0.603166E+00  0.764762E-01  0.938931E-01  -.343121E+00
  348.5000     62.5000  0.595262E+00  0.743225E-01  0.916190E-01  -.333559E+00
  349.0000     62.5000  0.587547E+00  0.722388E-01  0.893840E-01  -.324241E+00
  349.5000     62.5000  0.580040E+00  0.702178E-01  0.871875E-01  -.315164E+00
  350.0000     62.5000  0.572733E+00  0.682601E-01  0.850297E-01  -.306320E+00
  285.0000     63.0000  0.578665E+00  0.685645E-01  -.837730E-01  -.312241E+00
  285.5000     63.0000  0.585503E+00  0.700507E-01  -.858549E-01  -.320637E+00
  286.0000     63.0000  0.592524E+00  0.715661E-01  -.879799E-01  -.329255E+00
  286.5000     63.0000  0.599720E+00  0.731151E-01  -.901604E-01  -.338102E+00
  287.0000     63.0000  0.607100E+00  0.746981E-01  -.923907E-01  -.347186E+00
  287.5000     63.0000  0.614687E+00  0.763197E-01  -.946829E-01  -.356519E+00
  288.0000     63.0000  0.622492E+00  0.779821E-01  -.970397E-01  -.366111E+00
  288.5000     63.0000  0.630515E+00  0.796858E-01  -.994669E-01  -.375970E+00
  289.0000     63.0000  0.638792E+00  0.814317E-01  -.101965E+00  -.386113E+00
  289.5000     63.0000  0.647304E+00  0.832298E-01  -.104548E+00  -.396545E+00
  290.0000     63.0000  0.656078E+00  0.850770E-01  -.107219E+00  -.407281E+00
  290.5000     63.0000  0.665159E+00  0.869812E-01  -.109992E+00  -.418340E+00
  291.0000     63.0000  0.674551E+00  0.889449E-01  -.112869E+00  -.429734E+00
  291.5000     63.0000  0.684257E+00  0.909713E-01  -.115864E+00  -.441476E+00
  292.0000     63.0000  0.694344E+00  0.930672E-01  -.118992E+00  -.453589E+00
  292.5000     63.0000  0.704772E+00  0.952325E-01  -.122256E+00  -.466082E+00
  293.0000     63.0000  0.715662E+00  0.974748E-01  -.125670E+00  -.478989E+00
  293.5000     63.0000  0.726989E+00  0.998043E-01  -.129270E+00  -.492322E+00
  294.0000     63.0000  0.738765E+00  0.102218E+00  -.133047E+00  -.506100E+00
  294.5000     63.0000  0.751069E+00  0.104723E+00  -.137026E+00  -.520355E+00
  295.0000     63.0000  0.763978E+00  0.107336E+00  -.141243E+00  -.535119E+00
  295.5000     63.0000  0.777517E+00  0.110056E+00  -.145717E+00  -.550417E+00
  296.0000     63.0000  0.791735E+00  0.112890E+00  -.150471E+00  -.566282E+00
  296.5000     63.0000  0.806702E+00  0.115853E+00  -.155545E+00  -.582748E+00
  297.0000     63.0000  0.822494E+00  0.118947E+00  -.160965E+00  -.599858E+00
  297.5000     63.0000  0.839237E+00  0.122183E+00  -.166775E+00  -.617660E+00
  298.0000     63.0000  0.857001E+00  0.125567E+00  -.173008E+00  -.636200E+00
  298.5000     63.0000  0.875851E+00  0.129117E+00  -.179730E+00  -.655524E+00
  299.0000     63.0000  0.896020E+00  0.132843E+00  -.187003E+00  -.675712E+00
  299.5000     63.0000  0.917603E+00  0.136749E+00  -.194860E+00  -.696822E+00
  300.0000     63.0000  0.940761E+00  0.140868E+00  -.203430E+00  -.718933E+00
  300.5000     63.0000  0.965770E+00  0.145187E+00  -.212730E+00  -.742145E+00
  301.0000     63.0000  0.992772E+00  0.149756E+00  -.222938E+00  -.766547E+00
  301.5000     63.0000  0.102214E+01  0.154569E+00  -.234099E+00  -.792274E+00
  302.0000     63.0000  0.105423E+01  0.159665E+00  -.246387E+00  -.819468E+00
  302.5000     63.0000  0.108937E+01  0.165065E+00  -.259956E+00  -.848282E+00
  303.0000     63.0000  0.112806E+01  0.170804E+00  -.274967E+00  -.878916E+00
  303.5000     63.0000  0.117094E+01  0.176924E+00  -.291638E+00  -.911610E+00
  304.0000     63.0000  0.121873E+01  0.183482E+00  -.310228E+00  -.946648E+00
  304.5000     63.0000  0.127238E+01  0.190533E+00  -.331027E+00  -.984390E+00
  305.0000     63.0000  0.133298E+01  0.198173E+00  -.354405E+00  -.102526E+01
  305.5000     63.0000  0.140191E+01  0.206509E+00  -.380783E+00  -.106980E+01
  306.0000     63.0000  0.148119E+01  0.215695E+00  -.410645E+00  -.111875E+01
  306.5000     63.0000  0.157326E+01  0.225879E+00  -.444588E+00  -.117303E+01
  307.0000     63.0000  0.168151E+01  0.237260E+00  -.483232E+00  -.123390E+01
  307.5000     63.0000  0.181063E+01  0.249953E+00  -.527129E+00  -.130313E+01
  308.0000     63.0000  0.196716E+01  0.263682E+00  -.576361E+00  -.138321E+01
  308.5000     63.0000  0.216051E+01  0.277016E+00  -.629578E+00  -.147779E+01
  309.0000     63.0000  0.240388E+01  0.285527E+00  -.681809E+00  -.159230E+01
  309.5000     63.0000  0.272215E+01  0.281293E+00  -.725821E+00  -.173623E+01
  310.0000     63.0000  0.356847E+01  0.319648E+00  -.672567E+00  -.198455E+01
  310.5000     63.0000  0.405140E+01  0.244490E+00  -.674162E+00  -.217194E+01
  311.0000     63.0000  0.426657E+01  0.206236E+00  -.471945E+00  -.226861E+01
  311.5000     63.0000  0.428847E+01  0.273635E+00  -.329948E+00  -.228186E+01
  312.0000     63.0000  0.377870E+01  0.340915E+00  -.292209E+00  -.217574E+01
  312.5000     63.0000  0.306833E+01  0.340916E+00  -.302234E+00  -.202664E+01
  313.0000     63.0000  0.303611E+01  0.302233E+00  -.449481E+00  -.201758E+01
  313.5000     63.0000  0.304236E+01  0.268982E+00  -.586379E+00  -.204987E+01
  314.0000     63.0000  0.327406E+01  0.237005E+00  -.782500E+00  -.215551E+01
  314.5000     63.0000  0.386041E+01  0.171178E+00  -.965706E+00  -.236520E+01
  315.0000     63.0000  0.456009E+01  0.762329E-01  -.116418E+01  -.264634E+01
  315.5000     63.0000  0.594263E+01  -.105671E+00  -.129458E+01  -.311615E+01
  316.0000     63.0000  0.741167E+01  -.485013E+00  -.131430E+01  -.368494E+01
  316.5000     63.0000  0.100648E+02  -.119681E+01  -.573123E+00  -.440304E+01
  317.0000     63.0000  0.931680E+01  -.484079E+00  0.338947E+00  -.418463E+01
  317.5000     63.0000  0.745595E+01  0.965031E-01  0.705585E+00  -.365840E+01
  318.0000     63.0000  0.610595E+01  0.413600E+00  0.847978E+00  -.324549E+01
  318.5000     63.0000  0.534474E+01  0.630634E+00  0.870036E+00  -.295872E+01
  319.0000     63.0000  0.479685E+01  0.713680E+00  0.897842E+00  -.273758E+01
  319.5000     63.0000  0.432353E+01  0.727395E+00  0.897040E+00  -.254430E+01
  320.0000     63.0000  0.391042E+01  0.706270E+00  0.870306E+00  -.237290E+01
  320.5000     63.0000  0.355435E+01  0.671962E+00  0.827394E+00  -.222208E+01
  321.0000     63.0000  0.324967E+01  0.635195E+00  0.777291E+00  -.208985E+01
  321.5000     63.0000  0.298898E+01  0.599958E+00  0.725960E+00  -.197360E+01
  322.0000     63.0000  0.276518E+01  0.567464E+00  0.676598E+00  -.187080E+01
  322.5000     63.0000  0.257195E+01  0.537822E+00  0.630590E+00  -.177919E+01
  323.0000     63.0000  0.240375E+01  0.510716E+00  0.588440E+00  -.169686E+01
  323.5000     63.0000  0.225674E+01  0.485795E+00  0.550210E+00  -.162236E+01
  324.0000     63.0000  0.212701E+01  0.462764E+00  0.515639E+00  -.155437E+01
  324.5000     63.0000  0.201181E+01  0.441305E+00  0.484406E+00  -.149191E+01
  325.0000     63.0000  0.190904E+01  0.421226E+00  0.456213E+00  -.143421E+01
  325.5000     63.0000  0.181665E+01  0.402337E+00  0.430661E+00  -.138057E+01
  326.0000     63.0000  0.173333E+01  0.384504E+00  0.407469E+00  -.133049E+01
  326.5000     63.0000  0.165770E+01  0.367650E+00  0.386359E+00  -.128351E+01
  327.0000     63.0000  0.158879E+01  0.351683E+00  0.367067E+00  -.123928E+01
  327.5000     63.0000  0.152574E+01  0.336564E+00  0.349400E+00  -.119750E+01
  328.0000     63.0000  0.146789E+01  0.322211E+00  0.333154E+00  -.115792E+01
  328.5000     63.0000  0.141460E+01  0.308619E+00  0.318201E+00  -.112033E+01
  329.0000     63.0000  0.136532E+01  0.295728E+00  0.304395E+00  -.108454E+01
  329.5000     63.0000  0.131967E+01  0.283498E+00  0.291614E+00  -.105041E+01
  330.0000     63.0000  0.127727E+01  0.271908E+00  0.279775E+00  -.101779E+01
  330.5000     63.0000  0.123776E+01  0.260905E+00  0.268770E+00  -.986565E+00
  331.0000     63.0000  0.120085E+01  0.250465E+00  0.258539E+00  -.956627E+00
  331.5000     63.0000  0.116636E+01  0.240558E+00  0.249001E+00  -.927897E+00
  332.0000     63.0000  0.113397E+01  0.231146E+00  0.240089E+00  -.900275E+00
  332.5000     63.0000  0.110352E+01  0.222201E+00  0.231763E+00  -.873696E+00
  333.0000     63.0000  0.107484E+01  0.213693E+00  0.223960E+00  -.848091E+00
  333.5000     63.0000  0.104775E+01  0.205600E+00  0.216628E+00  -.823399E+00
  334.0000     63.0000  0.102215E+01  0.197887E+00  0.209730E+00  -.799572E+00
  334.5000     63.0000  0.997890E+00  0.190539E+00  0.203225E+00  -.776558E+00
  335.0000     63.0000  0.974869E+00  0.183538E+00  0.197080E+00  -.754313E+00
  335.5000     63.0000  0.952972E+00  0.176857E+00  0.191266E+00  -.732795E+00
  336.0000     63.0000  0.932144E+00  0.170484E+00  0.185742E+00  -.711973E+00
  336.5000     63.0000  0.912247E+00  0.164389E+00  0.180488E+00  -.691805E+00
  337.0000     63.0000  0.893274E+00  0.158576E+00  0.175475E+00  -.672271E+00
  337.5000     63.0000  0.875143E+00  0.153019E+00  0.170693E+00  -.653339E+00
  338.0000     63.0000  0.857774E+00  0.147711E+00  0.166114E+00  -.634981E+00
